label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125
email,0.0,0.0,0.0,-0.12867989664290527,0.08928449625447549,-0.05779552332277481,-0.27277314866684216,0.0684782372067376,-0.09450383299137699,-0.39445882730767445,0.07525162315720836,-0.13183450163073884,-0.5108912294931812,0.07827086423044172,-0.16694170843491238,-0.2983684631666396,-0.34547381199609417,-0.031980934607285634,-0.4499363951639597,-0.46501940474359055,-0.08674160188542843,-0.5878746586526122,-0.5393538643442978,-0.13945453262889337,-0.7050300094850904,-0.5872681036099582,-0.17781524801150161,-0.2823537408299681,-0.3947189083653837,-0.043208606941293706,-0.45663173424021763,-0.5090398719206327,-0.09893122379610657,-0.608459747295247,-0.5793774743994407,-0.1517269524608598,-0.7478665777624042,-0.6369523828234454,-0.18704877407105608,-0.2618495186740538,-0.43109946627609214,-0.06368361438711266,-0.4292645752405884,-0.5543764214317638,-0.11345019808969928,-0.5716601949658959,-0.6190072409795095,-0.14910668655746442,-0.7009992042285986,-0.6684270405397755,-0.16823237196224447,-0.23594021212540014,-0.443638283097785,-0.09188726782939796,-0.3734197810513018,-0.5649611340011279,-0.1333353531724566,-0.4810364955547685,-0.626410866717699,-0.15234282632285176,-0.5816762480847094,-0.6718786973871881,-0.16008775205703438,0.0,0.0,0.0,0.15750677965853707,-0.18471081246819915,0.0504125344744828,0.3458604295448995,-0.27510943040057123,0.039288208042879934,0.4850656752000965,-0.33415123160752014,0.0060701500274060825,0.5803098721656129,-0.40788217396666665,-0.036142635257652544,0.4177148630260696,-0.32841315559474926,0.0034192715391136693,0.6282385003216784,-0.33814816833496064,-0.07011216610278376,0.7792569628515758,-0.34408159698611473,-0.13015659365968163,0.9026627467466215,-0.3423042141686167,-0.17394770548791164,0.38390327186693646,-0.3054343937651834,-0.07362384157586366,0.6179549417221107,-0.3104349138983441,-0.13820056247168042,0.7759352431284172,-0.3196447578574472,-0.1852530258898023,0.9169071797591228,-0.3298882673539697,-0.22462180385787872,0.33277361494983054,-0.2502547033460115,-0.15209004671711937,0.5521627826489505,-0.2676273156198965,-0.21061270463018297,0.6966418246698518,-0.27740255868081387,-0.23439070430066675,0.8238109557275181,-0.29612632983390613,-0.2563309756725935,0.27568370916776647,-0.16959182302449416,-0.2282141948097062,0.417019168426113,-0.1948843719476382,-0.2759741546279468,0.5204190662176384,-0.2296973719005615,-0.29088945542087,0.6173315529688284,-0.26793176129010415,-0.30683812727251364
email,0.0,0.0,0.0,-0.1291740064024391,0.11164157886733501,-0.08700463407350102,-0.2726745132607509,0.09440325279556229,-0.13753828631702836,-0.39701906405480164,0.08476402205264776,-0.18368323435099726,-0.5195910454277517,0.08963106957740169,-0.22710532525159102,-0.3159890249418629,-0.322780336326699,-0.06409667997284627,-0.46495760772893957,-0.4379794372557442,-0.13465053611227132,-0.5983429038444716,-0.5102379555070558,-0.19927018347027603,-0.7099346181403922,-0.5578987561067975,-0.2442260521997037,-0.30048390734346686,-0.3794425213001979,-0.06471653197615503,-0.4714097073508055,-0.4854182244200087,-0.1368549150315076,-0.6236322021927098,-0.547984662116574,-0.19997120360770815,-0.7650277828634644,-0.5975484982000973,-0.24014221566775928,-0.28079127139085613,-0.4190260352820182,-0.07665639491092667,-0.4488625181725225,-0.5292373522960998,-0.14098449760873522,-0.5951971238314253,-0.583891465548913,-0.18265980824849967,-0.7283212666926759,-0.6236225830846985,-0.20275210708253028,-0.25586473503554663,-0.4328020352920538,-0.09854967132197334,-0.39922128696706993,-0.5495577732520169,-0.1502997468430307,-0.5104051289704231,-0.6091889456671837,-0.17465680712707293,-0.6139228735822192,-0.6521974149232953,-0.18413748843449232,0.0,0.0,0.0,0.15340851903009028,-0.20845657754882232,0.07297525234939328,0.3078994427149944,-0.3243219942380316,0.07444512869981623,0.39576616547533533,-0.40692527980539883,0.0470361302722118,0.44541489134614154,-0.48693544743079875,0.008400289421927798,0.39135053261221914,-0.3814692938313171,0.043882666655979306,0.6037339776589405,-0.3889352596949558,-0.016166631851588165,0.7548010761655741,-0.39473663842945234,-0.06951218421208617,0.8781521996924229,-0.39514802622693407,-0.1098533768346369,0.35852005903794903,-0.3591567054494761,-0.0423246162799638,0.596758010971394,-0.3680789206630695,-0.0913484665153143,0.7571877951740148,-0.3779656234635611,-0.13305839604503927,0.9045405941706514,-0.39098550085190004,-0.17010776472869732,0.30599461498260994,-0.29867494383701315,-0.1303851134446991,0.5268918838432823,-0.3304670774305784,-0.18007512791514543,0.6754289650212728,-0.3476181061459858,-0.20987378666818735,0.8082037597530756,-0.3733155665341849,-0.23655972785833695,0.24467932599470085,-0.2143369201793222,-0.21414662795485329,0.37238950334310983,-0.24121002607274986,-0.25380122134969013,0.464787484671429,-0.2799647306929324,-0.27013689936772134,0.5537131696799578,-0.323565491912928,-0.2886380476654919
email,0.0,0.0,0.0,-0.13904435739914536,0.09611788398941974,-0.05321765625672016,-0.28765317489585024,0.07969070636672505,-0.08637367891372157,-0.4105649329406458,0.08249011051343065,-0.12293311281766088,-0.5294632328162603,0.07940227463102724,-0.15655605497754613,-0.3387777569606269,-0.34454798522008423,-0.008974336247145545,-0.483141141593063,-0.44992323032406717,-0.06438829995172386,-0.6140259769032195,-0.5068689202796575,-0.12051301518446988,-0.7249163691618062,-0.5412322492899031,-0.1612626485273633,-0.3218390512320814,-0.405502125058995,-0.026094512305159814,-0.4908905533648777,-0.5105569536925797,-0.08201442137080331,-0.6380504965270533,-0.5660683388725077,-0.13521128130698779,-0.7741541933532889,-0.6096354175736727,-0.17038175534162184,-0.29636303930610935,-0.44925029882389134,-0.055120406497364396,-0.4676862543753923,-0.5622915222102389,-0.11088141986863441,-0.6124600907990385,-0.6128038413285599,-0.14716808004423265,-0.7421694586527817,-0.644741224962749,-0.16415136236255426,-0.26068833617314285,-0.4680977305887102,-0.09214854552883388,-0.4107338487637616,-0.5888759588568997,-0.13923522557468945,-0.5260178736182188,-0.6416096804037442,-0.15874198679058546,-0.6319596241478402,-0.6699779774141997,-0.16511685174302893,0.0,0.0,0.0,0.22249689559148925,-0.21723272108079064,0.02694698164088319,0.46752054255847997,-0.3178020096779474,0.009357749602604269,0.6532348013436781,-0.377917851823318,-0.024237724429076467,0.7947400597806508,-0.4243615061847092,-0.0667966898965833,0.4453962399012384,-0.35425033906163583,-0.03315213324322004,0.6456790731084655,-0.3717616143608426,-0.11226601236564442,0.7803869778824515,-0.3858997225775648,-0.17166578720896714,0.8967944481387434,-0.3858855408865904,-0.21645338325420102,0.37268826680280076,-0.31806385211862015,-0.10152103585277088,0.5762289111427576,-0.3473369376590908,-0.17691561789045615,0.7214001366966,-0.37333509026919187,-0.23392779912793327,0.8551649590207917,-0.39245131791281296,-0.28224188017088053,0.2794803135060374,-0.25203424483694536,-0.17185690495143474,0.4655335492950127,-0.299960058852607,-0.2547125156857455,0.5933773426899621,-0.33201690656287214,-0.2998191349226082,0.711091949780207,-0.36414085788408906,-0.33475931929752734,0.17581474669529773,-0.16961440763284108,-0.2384757766259958,0.25517652707246946,-0.222825495748212,-0.3168681000671099,0.3104500135399029,-0.29555474138311116,-0.35671997042934844,0.3675079718057919,-0.3732320135884515,-0.38862963985889193
email,0.0,0.0,0.0,-0.1396345340038256,0.11588575269538569,-0.05485328101707467,-0.28461380191366875,0.10011925874639073,-0.0874856193422824,-0.39909437606159764,0.10233652249200159,-0.12143367887768738,-0.5069794580314229,0.10691742753591832,-0.1536760923636799,-0.3277749582559686,-0.3374949332974852,-0.02482547969156091,-0.48451532932634467,-0.43807136337996183,-0.07701510029308443,-0.6256979725491754,-0.502138313460933,-0.13125227780601292,-0.747054844792623,-0.5407706126646307,-0.1704975904596401,-0.3086884283865067,-0.3923217141925554,-0.03816283980521279,-0.48892584354557794,-0.4889220519763166,-0.08980205991188614,-0.647959539538868,-0.543343939232692,-0.14286375760077108,-0.7933247432410993,-0.5820144988171178,-0.17859164294026567,-0.2900442482642,-0.42685544192079294,-0.06058024890874889,-0.46318752243928346,-0.5338832845494428,-0.10811315641938683,-0.6136415865704116,-0.5844077832932849,-0.14378350038673932,-0.7463858051620554,-0.618358873211698,-0.16213985157129476,-0.27294771777674554,-0.4275302263532716,-0.09079275100145653,-0.42162916583018245,-0.5379533618074238,-0.12845891096275147,-0.5325394604863966,-0.5874119700046792,-0.14373270197584034,-0.6321021628236393,-0.6195918225978597,-0.14828743944705197,0.0,0.0,0.0,0.15584307033170447,-0.10637305363440712,0.005951517526223876,0.35121175510478037,-0.20076625202718099,-0.003314993409669006,0.515319081601532,-0.2607733957644438,-0.024513950102797926,0.6383126629413607,-0.30438540391367114,-0.04557630367936042,0.34637338624053615,-0.3718481617650842,0.00924532311881249,0.567577073066917,-0.37207410050846235,-0.04747950164509688,0.7315295221992562,-0.37181718629220173,-0.09911602775670444,0.8613852640345394,-0.3805187432508839,-0.1365231020615779,0.3461284977961005,-0.3733561206684692,-0.032011964742466426,0.5902106688934851,-0.3804046806272107,-0.0786837972924705,0.7567227853379016,-0.3863556155939282,-0.11766228466797204,0.9014496694954022,-0.4067779270740149,-0.14805475815385966,0.3520123799744606,-0.32072259714655,-0.07799002072217259,0.5822117085432432,-0.34857792886644906,-0.12266669117729959,0.7287688787307707,-0.35933953698048055,-0.1374702226971259,0.8470108225304261,-0.37778488445600855,-0.14719164710046392,0.3639592554479072,-0.22891056668820722,-0.12651299080619172,0.5354196125809688,-0.2660315733905777,-0.1535588377601228,0.6477789496629122,-0.2872082287396849,-0.15183710254168264,0.7429868029924954,-0.2983681449932523,-0.15089844322096985
email,0.0,0.0,0.0,-0.13842731422212312,0.10165813271736282,-0.06243793861819062,-0.2853582649036299,0.083700053114832,-0.10177541063546312,-0.410795126481425,0.08420294423287938,-0.1415346341364251,-0.5329373978380518,0.08467519323979127,-0.17743721843563445,-0.3254762235981475,-0.358186113961196,-0.02633663121588193,-0.47975846458166643,-0.4572939668554502,-0.083421708426638,-0.6193340693876285,-0.5142154058987201,-0.14158741291975963,-0.7356801375823698,-0.5439410700706675,-0.18275934194977717,-0.30867488369098195,-0.40649824632359277,-0.037189141802365225,-0.4800394257036221,-0.5076265634208442,-0.09064247403742082,-0.6358083723513147,-0.5662081965516285,-0.14542559081282724,-0.7762860043038281,-0.6030254816646787,-0.1836853504912108,-0.2892935230881351,-0.43921703641744897,-0.05901378127176588,-0.4500641184497766,-0.5503625074855014,-0.10948645706534027,-0.5978632998317295,-0.6058662982694728,-0.14866716285916792,-0.7277226516920484,-0.6343573782651923,-0.17022776055244437,-0.26906049204343385,-0.44303400704058554,-0.08941325504701214,-0.41047113121809525,-0.5606854066387353,-0.1323940473227762,-0.5215323364805251,-0.6088922067441038,-0.15322617670210473,-0.6228341420011173,-0.6287333116688035,-0.1618556485958206,0.0,0.0,0.0,0.12068772269654077,-0.1789931596564632,0.04342463146485192,0.2793251292231506,-0.2823597506187589,0.032524528207002426,0.3770631937393847,-0.3473841976197849,0.0008351007687399732,0.4275016213542787,-0.41758790749562974,-0.03714373913248076,0.38869418777285153,-0.34579619423954583,0.01739385130638281,0.6028648809315567,-0.35507349588907,-0.044851272597006685,0.759424065048347,-0.3611302739755751,-0.09835709153877942,0.8840232120833417,-0.35698344478528493,-0.13612336614238,0.37927781563218954,-0.3147818721109291,-0.04912416780749241,0.6182929801545524,-0.33591916222619056,-0.10055605464629051,0.778890194396223,-0.3425080051366646,-0.1406536853281588,0.9204083974049132,-0.3506239524415017,-0.17294862231546965,0.35986866779156595,-0.24733713558935927,-0.11745796052180726,0.5884962816090344,-0.29071965000152017,-0.16315599415973195,0.7358436928096408,-0.300097737691997,-0.18324097383813026,0.8585140158241432,-0.3157719257994388,-0.19931790545815964,0.33632141605395016,-0.15044898586723612,-0.18446151327179547,0.4934564695284096,-0.1895927884086624,-0.21119743680021233,0.6036980574079122,-0.2180329709471539,-0.21486916041538476,0.7038001422062784,-0.2494397532069712,-0.222003267381781
email,0.0,0.0,0.0,-0.13971665874743222,0.09978149506169456,-0.042446973167091936,-0.28802800804325507,0.07761533144071606,-0.06911698113320303,-0.4075205856096285,0.0817271717278689,-0.10008347217907902,-0.522411540374693,0.08318586450989689,-0.12943195373549424,-0.31230560871747504,-0.34822718022286103,-0.006542817726335941,-0.4632757132870758,-0.45826505984021415,-0.05345219110983377,-0.6010373917266862,-0.5293542944332719,-0.10359043050047202,-0.7188268899531324,-0.5755973006106917,-0.1410567179590236,-0.2956731912033134,-0.4019671001571529,-0.025906573879243562,-0.4718994520770891,-0.5087713160584187,-0.07304714373541911,-0.6300289948860222,-0.5718671250580645,-0.1232850682235759,-0.7720796069468484,-0.6155800181746071,-0.1579693696921991,-0.27683243439358585,-0.4366987031543645,-0.05431592066690698,-0.44829601735033725,-0.5536258387173466,-0.10067736992798972,-0.5998172534231584,-0.609554807223038,-0.1365324683457048,-0.7328159174796254,-0.6421121661580941,-0.15535631773294345,-0.2561321414985112,-0.4410274519330168,-0.0895764554131838,-0.40489772005523006,-0.559097562902861,-0.12971183746896733,-0.5189342751883177,-0.6075323093806336,-0.14727023778196166,-0.621870925204957,-0.6315703461779959,-0.1533954913263009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
email,0.0,0.0,0.0,-0.13877231994820113,0.09137235890191403,-0.05128318792931892,-0.2833059971797249,0.06725813667759505,-0.08572052049590644,-0.40806407710928966,0.0720825561859614,-0.12394499129718352,-0.5289729268476495,0.07445640189340347,-0.15959594896593404,-0.3254175700116034,-0.36635752060664295,-0.00933849008713578,-0.46964568492362896,-0.4833006979591439,-0.06048123884954319,-0.5973036817704935,-0.5492785330182227,-0.11366309628848777,-0.7072293886963736,-0.5906139370569429,-0.15272459380531045,-0.3076141772239316,-0.4210775892811157,-0.02626803289729768,-0.4746537118345804,-0.5330365906842754,-0.07625604828737612,-0.6191647756543888,-0.5930990497503877,-0.12693641659136917,-0.752721610327443,-0.6381068268498815,-0.16195633631826933,-0.28374881503301835,-0.4562561825928327,-0.05441025853612976,-0.44942861982280724,-0.5790074066110538,-0.1019794299201738,-0.5893028091955907,-0.6354421569171438,-0.13657231758647365,-0.7139653727741783,-0.6715275367881964,-0.1551245124389468,-0.25632425934444464,-0.464025520832858,-0.09062965591980379,-0.3996480627969242,-0.5919556661520592,-0.12953631203756372,-0.5075120115979426,-0.6518553311547274,-0.14776822053940303,-0.6070957390614241,-0.6875021683448507,-0.15557787759248065,0.0,0.0,0.0,0.1802146986584791,-0.1510109112232247,0.057429460387398795,0.38142814091790633,-0.25713317133058305,0.057867717922212035,0.5237408559949843,-0.31686580061013564,0.035147421242522424,0.6007134163399998,-0.3721127089750044,0.00731813211626791,0.39653712996340135,-0.35759699994033833,0.022436177688742114,0.626465137592371,-0.3648694525147202,-0.038129394735351436,0.782742204318657,-0.34217097104047606,-0.08759982677711865,0.9045182604467542,-0.3227072692845812,-0.12208705227095486,0.3728180945777849,-0.3274699789740369,-0.05023428085219661,0.6280982484360598,-0.335514257026229,-0.10107939543325101,0.7962510217261118,-0.3185984776890802,-0.1357599574542754,0.9361722756112744,-0.31083231133912526,-0.16420945345620366,0.35439066771777644,-0.25435018276243604,-0.12332396857113438,0.6004326844736769,-0.2840579774750287,-0.16745945118113983,0.7542129219808876,-0.2785567558225664,-0.17918860401352435,0.8757419340666207,-0.2798499939534269,-0.18908966602389787,0.34469999084688974,-0.14683025226994503,-0.1944613182228911,0.5213482718756035,-0.188094467837006,-0.2161217117412788,0.644300781678171,-0.20374845101232242,-0.21165805167242355,0.7486722107125626,-0.2120918020794371,-0.21280004551030265
email,0.0,0.0,0.0,-0.13421452209694998,0.06762323327209223,-0.054989371171057594,-0.27496850638033926,0.02943006255051315,-0.09304079458086484,-0.3956578636917676,0.02554084095701329,-0.13275098975556626,-0.5128008294896559,0.017031185250602855,-0.17092446070082523,-0.28453234299383046,-0.362811590067397,-0.033555616491347404,-0.42283772603861436,-0.49572970496651364,-0.09402333441782804,-0.5534182061103974,-0.579442636097077,-0.1515799684973443,-0.6679242084248661,-0.6340742716759782,-0.19282695536647557,-0.2665672264296844,-0.40839773602398055,-0.04807595055947309,-0.42519306367864124,-0.5341076757815724,-0.10758374291276622,-0.5726749803372639,-0.6127315879827561,-0.163237985784646,-0.7110988858719081,-0.673700614617843,-0.2011612695706395,-0.24391712525268572,-0.44043993494255096,-0.07168432104421867,-0.39826686968440955,-0.5737345584433364,-0.125047405718583,-0.5369643052639588,-0.6458834510140431,-0.16113062245229798,-0.6634310402641825,-0.6949350304992894,-0.18032074127161563,-0.2173400220892445,-0.4485004357488628,-0.1027985458076331,-0.3490929896700088,-0.5790296424302236,-0.14702362612246148,-0.4542297783666311,-0.6458510678200922,-0.16620996690248485,-0.5513739630202585,-0.6900544513949735,-0.17402053691648334,0.0,0.0,0.0,0.15354830978940942,-0.19766408342442388,0.0630681039421914,0.2551578026856712,-0.38398096254077957,0.06902426613912836,0.30416487414890636,-0.5310606756515845,0.0475353393532398,0.3332427622568623,-0.6696398126974491,0.015854527774722384,0.3203663889985743,-0.5117820971203842,0.0741765738861433,0.5164121625644363,-0.5457194028011471,0.016069923828376905,0.666358777284676,-0.5585662171818425,-0.041300443218885506,0.7864111526964324,-0.561800979796709,-0.08452949405195757,0.2765783939119421,-0.5110265660187778,-0.0028057696072483116,0.5068254911961213,-0.5427833241326345,-0.05396843896427593,0.6676186664076129,-0.5519926942257106,-0.1015612496794508,0.8145479542355909,-0.5626171762387149,-0.14132778655235761,0.21895715362903903,-0.46721999990957447,-0.08646609382705671,0.4412713291048718,-0.5044604714716744,-0.14812170498781668,0.6035898043035476,-0.5145157516428702,-0.18585087494336025,0.7457316372711823,-0.54073524986007,-0.21400446778209362,0.15607907589030465,-0.3863679579752691,-0.16585168270195044,0.301870733827273,-0.43006990732398787,-0.21843590066389412,0.40138247496559215,-0.4653969445271648,-0.24349333648851404,0.49742545860464726,-0.5151623327453921,-0.2654033515387978
email,0.0,0.0,0.0,-0.1451440194234338,0.0569997244192457,-0.03128101792146373,-0.286739478283921,0.0011083860776340201,-0.051657740407051865,-0.4049904718513292,-0.018002001271020092,-0.07882172717010948,-0.5187615586555376,-0.018713395370264185,-0.1054330135227316,-0.3249177720362304,-0.3706432261642428,0.008698174932570144,-0.458906122791524,-0.4966908747944789,-0.0388663868882427,-0.5800947707432917,-0.5714935653972629,-0.08843851956243053,-0.6859810060049539,-0.62405985332563,-0.12542806789873173,-0.3014531956448553,-0.4264890646104496,-0.01507557011457197,-0.4550086578173689,-0.5511140328618549,-0.06328445631136509,-0.5873198738024682,-0.6258517082112525,-0.11031214278348288,-0.7133771183822091,-0.6862264035450993,-0.1420788867012061,-0.26553674266458926,-0.46463447336726504,-0.04846152437625637,-0.4176823549974976,-0.5999931041479137,-0.09461325699708835,-0.5458516788452126,-0.6737298896180626,-0.1249708990740792,-0.6648642026525361,-0.7241254443848532,-0.14025344599231673,-0.21876328146706306,-0.47810546135749793,-0.08806657543819044,-0.34600557190081915,-0.6111818734508627,-0.1251487071665187,-0.44602124245868585,-0.6791690678727711,-0.13933811101118113,-0.5416529657484009,-0.722137034263868,-0.1443369672626992,0.0,0.0,0.0,0.28639643443890517,-0.13490138668377938,0.05223428905091394,0.5457982793853029,-0.21921791821130768,0.04251609463513505,0.7390823603848041,-0.27289448032990676,0.010018563536769253,0.8647170657819827,-0.3209625763040008,-0.03367950828939431,0.46175251837199294,-0.3667899583604332,-0.00882770505257037,0.6656501002288175,-0.3697810934175001,-0.08197974272645939,0.805946853145912,-0.3619741113575492,-0.13970542293893087,0.9218109627800287,-0.3401904476636717,-0.18583597126753276,0.37333574762915783,-0.3433050118772199,-0.09282925569148846,0.5942792124810753,-0.3497250862643432,-0.16570949125286275,0.7454118848921725,-0.3475877574521103,-0.22349182008549642,0.8742453746823218,-0.33765821588070216,-0.2733498586098318,0.2807023415149038,-0.2754013933115468,-0.1771671279795124,0.47944174507586834,-0.305883471862185,-0.25981249773959914,0.6156370280025912,-0.3011657352144529,-0.30184751017189115,0.7376892988366534,-0.3010996250109814,-0.3353818009921785,0.19590176373695783,-0.17495362048695412,-0.25577329178062225,0.2674744985952992,-0.21120311099044378,-0.33349082499600685,0.3228015300755657,-0.25840825781922366,-0.37036075800082646,0.3852037599273566,-0.3093556641445126,-0.40068019841792446
email,0.0,0.0,0.0,-0.1330571027307473,0.0548770947008445,-0.036949889300685726,-0.2796859577114398,0.004918767047478815,-0.06068744638391443,-0.40304188517206724,-0.005754648832479553,-0.08977547998228275,-0.5168899035621443,-0.00981630326669236,-0.11804905413911902,-0.2949633990817073,-0.3827743236613882,-0.0034003906240247877,-0.4270712430270269,-0.5196372165145741,-0.05234913776024513,-0.5536619169921125,-0.5989573419097737,-0.1020298607063336,-0.6636031346696023,-0.6504511837455622,-0.13944383309817865,-0.2746494361731701,-0.432315257608549,-0.024939235612392127,-0.42843833326769587,-0.5669614987786777,-0.07536780490836463,-0.5625611360275525,-0.6470387111323267,-0.12296304698616962,-0.6892021511318238,-0.7077030669688623,-0.15542446357678893,-0.24387852428317303,-0.4655146917152195,-0.05587106473215173,-0.3944471205914417,-0.6115380303413154,-0.10434698263307257,-0.5237384872365808,-0.68575301703679,-0.13679727082240722,-0.6427684692822705,-0.7315276677120471,-0.1540853208761625,-0.20565712379369308,-0.4759002876037466,-0.09305558139080894,-0.32912423950956543,-0.6121282254796381,-0.13428292243528517,-0.42764578863729846,-0.6816243870000084,-0.15263687771301063,-0.5216254726378908,-0.7243496778877216,-0.1609997037026325,0.0,0.0,0.0,0.056302103314882994,-0.2528340840361385,0.06827403028432465,0.17919767801020603,-0.3799901601515277,0.07729922979892392,0.2916136085009449,-0.4749550366243649,0.05394802097571274,0.358233713249806,-0.5870220532382413,0.02372956718094805,0.36134211210383266,-0.4561012918696189,0.1379499109994889,0.5635242195559806,-0.45951002801659535,0.09839819682502389,0.7196927441659527,-0.4392582826779346,0.042138603255610176,0.8468528404124243,-0.4155931110393679,-0.00047383181324045504,0.38239939120813515,-0.4335074851645196,0.05988004369512355,0.600607248704002,-0.4373621208507222,0.028957106421801423,0.7687968027777462,-0.42289668418337123,-0.01875805709828808,0.9143913776081587,-0.4003055575656602,-0.0603644691677103,0.3858029346857968,-0.3899239040562103,-0.027580873373251994,0.5998224856156195,-0.3961135658794571,-0.05855054205313452,0.7544005458661054,-0.3816759351187597,-0.08394061688789302,0.8867348858265869,-0.37208189229054234,-0.10690039161968105,0.38330492573445235,-0.3127970192179586,-0.11537014825760372,0.564322215575843,-0.3298731960124238,-0.12930674924397073,0.6844964965392849,-0.342781166896257,-0.1334515672045034,0.7952413925434274,-0.3629310689141628,-0.14392055387408256
file,0.0,0.0,0.0,0.01956588343730315,-0.21799594459121785,-0.06302822875182355,-0.03284870162175616,-0.42463194197469384,-0.12363338875914527,-0.0778404745959047,-0.5628793429002057,-0.1670525774533169,-0.08929336400982482,-0.6386659668547665,-0.21544742285236423,-0.09586162414348506,-0.3183780022589011,-0.24188358556460798,-0.30047320258424026,-0.5296284080639334,-0.32201805452994975,-0.41974765692482724,-0.6392539123664426,-0.3473278093378714,-0.5159063518976896,-0.7167618604024648,-0.35587367308077,-0.17703734701961793,-0.19206438060668382,-0.23709469536247157,-0.3965212274856718,-0.4460189763075019,-0.3158504570596364,-0.5293791852592182,-0.5919924562943805,-0.34031706254808397,-0.6272481028833599,-0.694683955670398,-0.352099444991546,-0.24669890747183165,-0.09661910312383826,-0.22384208339502654,-0.4460537435772205,-0.32882969757404495,-0.2757984332574674,-0.5628256429588583,-0.4749138476323543,-0.30442297615161823,-0.6461516009864459,-0.579594138105391,-0.32171328154552337,-0.30014773274741957,-0.03644367173369373,-0.21074555839652212,-0.448556642766563,-0.21282285024141195,-0.24814393161150342,-0.5366701571035132,-0.3361225626855027,-0.2687964213139088,-0.6046597905356971,-0.43724471569867995,-0.28156016157973585,0.0,0.0,0.0,0.030069355666983988,-0.2527652836569536,-0.032112558708200435,0.15738346327011382,-0.45082714378515226,-0.05841918529088727,0.2915273652428215,-0.5648066618377489,-0.07993690314947824,0.3871103483280122,-0.6692391998475423,-0.10486710174885568,0.24216941656056254,-0.3973904953807501,-0.09256624904299413,0.448263808626668,-0.5020340480205904,-0.1507375382090722,0.6032124700797267,-0.5625432378092661,-0.18375144724037024,0.7282705998818183,-0.6090926986140938,-0.20223540378191004,0.30076572779738037,-0.274743797697272,-0.10975254293595395,0.530875463503279,-0.3674930902890649,-0.16567322417655486,0.7045808282173741,-0.43329849526575653,-0.20172709852113557,0.8450077423505319,-0.4854839483447669,-0.22420359334148302,0.3390306305046363,-0.14211915523796337,-0.12630537766839653,0.562262801427966,-0.22693603901164372,-0.18353122506369474,0.731629879475463,-0.29829403851513786,-0.22053765805413222,0.8651741883028584,-0.3580959512539171,-0.24081921981881943,0.362849851969272,-0.008727207679819928,-0.14128352145198184,0.5356305097920869,-0.08772618211497761,-0.1921942663104772,0.6654326883778374,-0.1502996952660007,-0.21424512331435394,0.7804028983526083,-0.2072191160822834,-0.22431895258820245
